"","TIMESTAMP","VWC_40cm_Avg","VWC_80cm_Avg","VWC_120cm_Avg","VWC_160cm_Avg","ST_40cm_Avg","ST_80cm_Avg","ST_120cm_Avg","ST_160cm_Avg"
"37","2014-10-05 05:00:00","0.075","0.053","0.074","0.064","4.587","4.634","4.521","4.267"
"38","2014-10-05 05:30:00","0.075","0.053","0.074","0.063","4.566","4.631","4.504","4.264"
"39","2014-10-05 06:00:00","0.075","0.053","0.074","0.064","4.542","4.621","4.504","4.262"
"40","2014-10-05 06:30:00","0.075","0.053","0.074","0.064","4.518","4.615","4.501","4.249"
"41","2014-10-05 07:00:00","0.075","0.053","0.074","0.064","4.496","4.618","4.496","4.247"
"42","2014-10-05 07:30:00","0.075","0.053","0.074","0.064","4.468","4.607","4.488","4.248"
"43","2014-10-05 08:00:00","0.075","0.053","0.074","0.064","4.437","4.598","4.489","4.249"
"44","2014-10-05 08:30:00","0.075","0.053","0.074","0.064","4.41","4.6","4.477","4.242"
"45","2014-10-05 09:00:00","0.075","0.053","0.074","0.064","4.374","4.597","4.466","4.237"
"46","2014-10-05 09:30:00","0.075","0.053","0.074","0.064","4.339","4.59","4.459","4.23"
"47","2014-10-05 10:00:00","0.075","0.053","0.074","0.064","4.308","4.583","4.453","4.232"
"48","2014-10-05 10:30:00","0.075","0.053","0.074","0.064","4.273","4.576","4.454","4.227"
"49","2014-10-05 11:00:00","0.075","0.053","0.074","0.064","4.235","4.568","4.454","4.219"
"50","2014-10-05 11:30:00","0.075","0.053","0.074","0.064","4.199","4.559","4.449","4.209"
"51","2014-10-05 12:00:00","0.075","0.053","0.074","0.064","4.163","4.557","4.444","4.207"
"52","2014-10-05 12:30:00","0.075","0.053","0.074","0.064","4.127","4.558","4.44","4.211"
"53","2014-10-05 13:00:00","0.075","0.053","0.074","0.064","4.09","4.55","4.432","4.209"
"54","2014-10-05 13:30:00","0.075","0.053","0.073","0.064","4.05","4.541","4.425","4.206"
"55","2014-10-05 14:00:00","0.075","0.053","0.073","0.064","4.015","4.536","4.421","4.203"
"56","2014-10-05 14:30:00","0.075","0.053","0.073","0.064","3.984","4.528","4.415","4.198"
"57","2014-10-05 15:00:00","0.075","0.053","0.073","0.064","3.944","4.52","4.41","4.193"
"58","2014-10-05 15:30:00","0.075","0.053","0.073","0.064","3.913","4.517","4.408","4.19"
"59","2014-10-05 16:00:00","0.075","0.053","0.073","0.064","3.883","4.511","4.402","4.184"
"60","2014-10-05 16:30:00","0.075","0.053","0.074","0.064","3.854","4.505","4.396","4.179"
"61","2014-10-05 17:00:00","0.075","0.053","0.074","0.064","3.845","4.504","4.393","4.178"
"62","2014-10-05 17:30:00","0.075","0.053","0.074","0.064","3.839","4.495","4.385","4.178"
"63","2014-10-05 18:00:00","0.075","0.053","0.074","0.064","3.843","4.486","4.376","4.174"
"64","2014-10-05 18:30:00","0.075","0.053","0.074","0.064","3.852","4.48","4.374","4.161"
"65","2014-10-05 19:00:00","0.075","0.053","0.074","0.064","3.875","4.463","4.371","4.157"
"66","2014-10-05 19:30:00","0.075","0.053","0.074","0.064","3.909","4.464","4.365","4.161"
"67","2014-10-05 20:00:00","0.075","0.053","0.074","0.064","3.952","4.454","4.365","4.157"
"68","2014-10-05 20:30:00","0.075","0.053","0.074","0.064","4.002","4.444","4.354","4.156"
"69","2014-10-05 21:00:00","0.075","0.053","0.074","0.064","4.051","4.439","4.354","4.154"
"70","2014-10-05 21:30:00","0.075","0.053","0.074","0.064","4.104","4.428","4.351","4.143"
"71","2014-10-05 22:00:00","0.075","0.053","0.074","0.064","4.161","4.422","4.343","4.144"
"72","2014-10-05 22:30:00","0.075","0.053","0.074","0.064","4.218","4.413","4.346","4.144"
"73","2014-10-05 23:00:00","0.075","0.053","0.074","0.064","4.273","4.409","4.334","4.139"
"74","2014-10-05 23:30:00","0.075","0.053","0.074","0.064","4.319","4.399","4.334","4.137"
"75","2014-10-06 00:00:00","0.075","0.053","0.074","0.064","4.368","4.387","4.329","4.132"
"76","2014-10-06 00:30:00","0.075","0.053","0.074","0.064","4.405","4.383","4.318","4.122"
"77","2014-10-06 01:00:00","0.075","0.053","0.074","0.064","4.441","4.376","4.32","4.124"
"78","2014-10-06 01:30:00","0.075","0.053","0.074","0.064","4.473","4.368","4.308","4.124"
"79","2014-10-06 02:00:00","0.075","0.053","0.074","0.064","4.502","4.37","4.307","4.122"
"80","2014-10-06 02:30:00","0.075","0.053","0.074","0.064","4.524","4.356","4.309","4.119"
"81","2014-10-06 03:00:00","0.075","0.053","0.074","0.064","4.534","4.353","4.302","4.113"
"82","2014-10-06 03:30:00","0.075","0.053","0.074","0.064","4.553","4.357","4.298","4.117"
"83","2014-10-06 04:00:00","0.075","0.053","0.074","0.064","4.556","4.351","4.294","4.113"
"84","2014-10-06 04:30:00","0.075","0.053","0.074","0.064","4.556","4.34","4.293","4.101"
"85","2014-10-06 05:00:00","0.075","0.053","0.074","0.064","4.552","4.338","4.281","4.098"
"86","2014-10-06 05:30:00","0.075","0.053","0.074","0.064","4.539","4.342","4.276","4.102"
"87","2014-10-06 06:00:00","0.075","0.053","0.074","0.064","4.533","4.343","4.279","4.1"
"88","2014-10-06 06:30:00","0.075","0.053","0.074","0.064","4.516","4.331","4.272","4.093"
"89","2014-10-06 07:00:00","0.075","0.053","0.074","0.064","4.496","4.323","4.266","4.09"
"90","2014-10-06 07:30:00","0.075","0.053","0.074","0.064","4.479","4.323","4.258","4.083"
"91","2014-10-06 08:00:00","0.075","0.053","0.074","0.064","4.455","4.323","4.258","4.084"
"92","2014-10-06 08:30:00","0.075","0.053","0.074","0.064","4.431","4.323","4.257","4.084"
"93","2014-10-06 09:00:00","0.075","0.053","0.074","0.064","4.406","4.323","4.25","4.083"
"94","2014-10-06 09:30:00","0.075","0.053","0.074","0.064","4.38","4.321","4.248","4.081"
"95","2014-10-06 10:00:00","0.075","0.053","0.073","0.064","4.351","4.327","4.249","4.075"
"96","2014-10-06 10:30:00","0.075","0.053","0.074","0.064","4.32","4.329","4.241","4.068"
"97","2014-10-06 11:00:00","0.075","0.053","0.074","0.064","4.288","4.32","4.232","4.068"
"98","2014-10-06 11:30:00","0.075","0.053","0.074","0.064","4.258","4.321","4.228","4.065"
"99","2014-10-06 12:00:00","0.075","0.053","0.074","0.064","4.227","4.328","4.231","4.066"
"100","2014-10-06 12:30:00","0.075","0.053","0.074","0.064","4.191","4.325","4.226","4.064"
"101","2014-10-06 13:00:00","0.075","0.053","0.074","0.064","4.156","4.319","4.221","4.058"
"102","2014-10-06 13:30:00","0.075","0.053","0.074","0.064","4.122","4.313","4.215","4.052"
"103","2014-10-06 14:00:00","0.075","0.053","0.074","0.064","4.09","4.312","4.214","4.051"
"104","2014-10-06 14:30:00","0.074","0.053","0.074","0.064","4.058","4.307","4.208","4.045"
"105","2014-10-06 15:00:00","0.074","0.053","0.074","0.064","4.031","4.307","4.204","4.04"
"106","2014-10-06 15:30:00","0.074","0.053","0.074","0.064","4.005","4.306","4.202","4.039"
"107","2014-10-06 16:00:00","0.074","0.053","0.074","0.064","3.995","4.301","4.201","4.039"
"108","2014-10-06 16:30:00","0.074","0.053","0.074","0.064","3.985","4.3","4.2","4.039"
"109","2014-10-06 17:00:00","0.074","0.053","0.074","0.064","3.973","4.3","4.191","4.036"
"110","2014-10-06 17:30:00","0.074","0.053","0.074","0.064","3.982","4.299","4.192","4.029"
"111","2014-10-06 18:00:00","0.074","0.053","0.074","0.064","4.001","4.291","4.183","4.028"
"112","2014-10-06 18:30:00","0.074","0.053","0.074","0.064","4.012","4.285","4.177","4.024"
"113","2014-10-06 19:00:00","0.074","0.053","0.074","0.064","4.045","4.289","4.182","4.026"
"114","2014-10-06 19:30:00","0.074","0.053","0.074","0.064","4.079","4.272","4.177","4.012"
"115","2014-10-06 20:00:00","0.075","0.053","0.074","0.064","4.113","4.271","4.172","4.01"
"116","2014-10-06 20:30:00","0.075","0.053","0.074","0.064","4.158","4.274","4.172","4.015"
"117","2014-10-06 21:00:00","0.075","0.053","0.074","0.064","4.2","4.267","4.17","4.018"
"118","2014-10-06 21:30:00","0.075","0.053","0.074","0.064","4.245","4.261","4.168","4.022"
"119","2014-10-06 22:00:00","0.075","0.053","0.074","0.064","4.289","4.265","4.162","4.016"
"120","2014-10-06 22:30:00","0.075","0.053","0.074","0.064","4.327","4.252","4.158","4.005"
"121","2014-10-06 23:00:00","0.075","0.053","0.074","0.064","4.365","4.245","4.158","4.006"
"122","2014-10-06 23:30:00","0.075","0.053","0.074","0.064","4.399","4.246","4.156","4.005"
"123","2014-10-07 00:00:00","0.075","0.053","0.074","0.064","4.43","4.241","4.148","3.993"
"124","2014-10-07 00:30:00","0.075","0.053","0.074","0.064","4.46","4.237","4.145","3.987"
"125","2014-10-07 01:00:00","0.075","0.053","0.074","0.064","4.487","4.236","4.143","3.991"
"126","2014-10-07 01:30:00","0.075","0.053","0.074","0.064","4.51","4.23","4.143","3.991"
"127","2014-10-07 02:00:00","0.075","0.053","0.074","0.064","4.527","4.23","4.14","3.991"
"128","2014-10-07 02:30:00","0.075","0.053","0.074","0.064","4.541","4.226","4.127","3.984"
"129","2014-10-07 03:00:00","0.075","0.053","0.074","0.064","4.555","4.216","4.122","3.974"
"130","2014-10-07 03:30:00","0.075","0.053","0.074","0.064","4.56","4.211","4.124","3.972"
"131","2014-10-07 04:00:00","0.075","0.052","0.074","0.064","4.564","4.215","4.128","3.975"
"132","2014-10-07 04:30:00","0.075","0.053","0.074","0.064","4.572","4.215","4.124","3.976"
"133","2014-10-07 05:00:00","0.075","0.053","0.074","0.064","4.578","4.215","4.117","3.976"
"134","2014-10-07 05:30:00","0.075","0.052","0.074","0.064","4.57","4.215","4.115","3.973"
"135","2014-10-07 06:00:00","0.075","0.052","0.074","0.064","4.565","4.216","4.114","3.959"
"136","2014-10-07 06:30:00","0.075","0.053","0.074","0.064","4.566","4.217","4.109","3.956"
"137","2014-10-07 07:00:00","0.075","0.052","0.074","0.064","4.566","4.218","4.11","3.957"
"138","2014-10-07 07:30:00","0.075","0.052","0.074","0.064","4.556","4.221","4.112","3.959"
"139","2014-10-07 08:00:00","0.075","0.052","0.074","0.064","4.547","4.221","4.108","3.96"
"140","2014-10-07 08:30:00","0.075","0.052","0.074","0.064","4.529","4.222","4.101","3.96"
"141","2014-10-07 09:00:00","0.075","0.052","0.074","0.064","4.52","4.222","4.093","3.96"
"142","2014-10-07 09:30:00","0.075","0.052","0.073","0.064","4.503","4.22","4.089","3.958"
"143","2014-10-07 10:00:00","0.075","0.052","0.073","0.064","4.483","4.215","4.085","3.954"
"144","2014-10-07 10:30:00","0.075","0.052","0.074","0.064","4.47","4.221","4.084","3.948"
"145","2014-10-07 11:00:00","0.075","0.052","0.074","0.064","4.453","4.228","4.088","3.945"
"146","2014-10-07 11:30:00","0.075","0.052","0.074","0.064","4.439","4.225","4.091","3.94"
"147","2014-10-07 12:00:00","0.075","0.052","0.074","0.064","4.416","4.23","4.089","3.937"
"148","2014-10-07 12:30:00","0.075","0.052","0.074","0.064","4.4","4.227","4.081","3.93"
"149","2014-10-07 13:00:00","0.075","0.052","0.074","0.064","4.381","4.228","4.076","3.927"
"150","2014-10-07 13:30:00","0.075","0.052","0.074","0.064","4.365","4.225","4.077","3.936"
"151","2014-10-07 14:00:00","0.074","0.052","0.074","0.064","4.35","4.222","4.072","3.936"
"152","2014-10-07 14:30:00","0.074","0.052","0.074","0.064","4.346","4.226","4.073","3.933"
"153","2014-10-07 15:00:00","0.074","0.052","0.074","0.064","4.343","4.231","4.071","3.93"
"154","2014-10-07 15:30:00","0.074","0.052","0.074","0.064","4.34","4.231","4.068","3.927"
"155","2014-10-07 16:00:00","0.074","0.052","0.074","0.064","4.338","4.228","4.064","3.923"
"156","2014-10-07 16:30:00","0.075","0.052","0.074","0.064","4.355","4.223","4.06","3.919"
"157","2014-10-07 17:00:00","0.075","0.052","0.074","0.064","4.374","4.224","4.056","3.918"
"158","2014-10-07 17:30:00","0.075","0.052","0.074","0.064","4.406","4.226","4.056","3.909"
"159","2014-10-07 18:00:00","0.075","0.052","0.074","0.064","4.442","4.223","4.059","3.907"
"160","2014-10-07 18:30:00","0.075","0.052","0.074","0.064","4.485","4.216","4.057","3.908"
"161","2014-10-07 19:00:00","0.075","0.052","0.074","0.064","4.534","4.217","4.051","3.913"
"162","2014-10-07 19:30:00","0.075","0.053","0.074","0.064","4.588","4.221","4.047","3.909"
"163","2014-10-07 20:00:00","0.075","0.053","0.074","0.064","4.642","4.219","4.052","3.902"
"164","2014-10-07 20:30:00","0.075","0.053","0.074","0.064","4.7","4.216","4.045","3.902"
"165","2014-10-07 21:00:00","0.075","0.053","0.074","0.064","4.76","4.212","4.047","3.905"
"166","2014-10-07 21:30:00","0.075","0.053","0.074","0.064","4.819","4.217","4.043","3.895"
"167","2014-10-07 22:00:00","0.075","0.053","0.074","0.064","4.878","4.222","4.049","3.896"
"168","2014-10-07 22:30:00","0.075","0.053","0.074","0.065","4.926","4.211","4.042","3.897"
"169","2014-10-07 23:00:00","0.075","0.052","0.074","0.064","4.976","4.205","4.031","3.897"
"170","2014-10-07 23:30:00","0.075","0.053","0.074","0.064","5.021","4.209","4.035","3.892"
"171","2014-10-08 00:00:00","0.075","0.052","0.074","0.064","5.06","4.209","4.035","3.884"
"172","2014-10-08 00:30:00","0.075","0.052","0.074","0.064","5.092","4.21","4.036","3.884"
"173","2014-10-08 01:00:00","0.075","0.052","0.074","0.065","5.126","4.215","4.041","3.889"
"174","2014-10-08 01:30:00","0.075","0.052","0.074","0.065","5.15","4.215","4.041","3.888"
"175","2014-10-08 02:00:00","0.075","0.052","0.074","0.064","5.171","4.216","4.04","3.878"
"176","2014-10-08 02:30:00","0.075","0.052","0.074","0.064","5.182","4.221","4.026","3.873"
"177","2014-10-08 03:00:00","0.075","0.052","0.074","0.064","5.185","4.223","4.027","3.874"
"178","2014-10-08 03:30:00","0.075","0.052","0.074","0.065","5.196","4.228","4.032","3.88"
"179","2014-10-08 04:00:00","0.075","0.052","0.074","0.065","5.191","4.229","4.025","3.88"
"180","2014-10-08 04:30:00","0.075","0.052","0.074","0.065","5.192","4.231","4.016","3.875"
"181","2014-10-08 05:00:00","0.075","0.052","0.074","0.064","5.193","4.235","4.017","3.874"
"182","2014-10-08 05:30:00","0.075","0.052","0.074","0.065","5.178","4.235","4.017","3.868"
"183","2014-10-08 06:00:00","0.075","0.052","0.074","0.065","5.16","4.24","4.018","3.865"
"184","2014-10-08 06:30:00","0.075","0.052","0.074","0.065","5.147","4.254","4.022","3.869"
"185","2014-10-08 07:00:00","0.075","0.052","0.074","0.065","5.125","4.264","4.021","3.87"
"186","2014-10-08 07:30:00","0.075","0.052","0.074","0.065","5.104","4.264","4.011","3.86"
"187","2014-10-08 08:00:00","0.075","0.052","0.074","0.065","5.075","4.264","4.006","3.852"
"188","2014-10-08 08:30:00","0.075","0.052","0.074","0.065","5.045","4.271","4.006","3.852"
"189","2014-10-08 09:00:00","0.075","0.053","0.074","0.065","5.017","4.278","4.005","3.85"
"190","2014-10-08 09:30:00","0.075","0.053","0.074","0.065","4.986","4.282","4.01","3.85"
"191","2014-10-08 10:00:00","0.075","0.053","0.074","0.065","4.951","4.285","4.016","3.857"
"192","2014-10-08 10:30:00","0.075","0.053","0.074","0.065","4.918","4.294","4.011","3.858"
"193","2014-10-08 11:00:00","0.075","0.053","0.074","0.065","4.88","4.295","4.005","3.853"
"194","2014-10-08 11:30:00","0.075","0.053","0.074","0.065","4.838","4.3","4.003","3.849"
"195","2014-10-08 12:00:00","0.075","0.053","0.074","0.065","4.804","4.297","4.012","3.85"
"196","2014-10-08 12:30:00","0.075","0.053","0.074","0.065","4.763","4.31","4.007","3.854"
"197","2014-10-08 13:00:00","0.075","0.053","0.074","0.065","4.724","4.308","4.019","3.846"
"198","2014-10-08 13:30:00","0.075","0.052","0.074","0.065","4.682","4.315","4.011","3.837"
"199","2014-10-08 14:00:00","0.075","0.053","0.074","0.065","4.648","4.311","4.007","3.835"
"200","2014-10-08 14:30:00","0.075","0.052","0.074","0.065","4.612","4.316","4.002","3.842"
"201","2014-10-08 15:00:00","0.075","0.052","0.074","0.065","4.581","4.323","3.997","3.844"
"202","2014-10-08 15:30:00","0.074","0.052","0.074","0.065","4.558","4.321","4","3.843"
"203","2014-10-08 16:00:00","0.074","0.052","0.074","0.065","4.537","4.317","4.002","3.837"
"204","2014-10-08 16:30:00","0.074","0.052","0.074","0.065","4.527","4.317","4.003","3.831"
"205","2014-10-08 17:00:00","0.074","0.052","0.074","0.065","4.527","4.32","4.005","3.831"
"206","2014-10-08 17:30:00","0.074","0.052","0.074","0.065","4.534","4.321","4.005","3.831"
"207","2014-10-08 18:00:00","0.075","0.052","0.074","0.065","4.553","4.321","4.005","3.832"
"208","2014-10-08 18:30:00","0.075","0.052","0.074","0.065","4.581","4.321","4.006","3.832"
"209","2014-10-08 19:00:00","0.075","0.052","0.074","0.065","4.613","4.316","4.004","3.829"
"210","2014-10-08 19:30:00","0.075","0.052","0.074","0.065","4.659","4.311","4","3.82"
"211","2014-10-08 20:00:00","0.075","0.053","0.074","0.065","4.713","4.32","3.998","3.821"
"212","2014-10-08 20:30:00","0.075","0.052","0.074","0.065","4.767","4.318","3.999","3.825"
"213","2014-10-08 21:00:00","0.075","0.053","0.074","0.065","4.827","4.31","4.004","3.83"
"214","2014-10-08 21:30:00","0.075","0.053","0.074","0.065","4.886","4.314","4.009","3.823"
"215","2014-10-08 22:00:00","0.075","0.053","0.074","0.065","4.946","4.314","4.014","3.82"
"216","2014-10-08 22:30:00","0.075","0.053","0.074","0.065","5.004","4.308","4.012","3.824"
"217","2014-10-08 23:00:00","0.075","0.053","0.074","0.065","5.063","4.309","4.004","3.827"
"218","2014-10-08 23:30:00","0.075","0.053","0.074","0.065","5.112","4.31","4.005","3.818"
"219","2014-10-09 00:00:00","0.075","0.053","0.074","0.065","5.156","4.311","4.006","3.811"
"220","2014-10-09 00:30:00","0.075","0.053","0.074","0.065","5.195","4.31","4.006","3.811"
"221","2014-10-09 01:00:00","0.075","0.053","0.074","0.065","5.234","4.307","4.01","3.815"
"222","2014-10-09 01:30:00","0.075","0.053","0.074","0.065","5.26","4.298","4.003","3.817"
"223","2014-10-09 02:00:00","0.075","0.053","0.074","0.065","5.282","4.296","3.993","3.816"
"224","2014-10-09 02:30:00","0.075","0.053","0.074","0.065","5.302","4.3","3.995","3.811"
"225","2014-10-09 03:00:00","0.075","0.053","0.074","0.065","5.309","4.304","3.999","3.808"
"226","2014-10-09 03:30:00","0.075","0.053","0.074","0.065","5.318","4.309","4.004","3.808"
"227","2014-10-09 04:00:00","0.075","0.053","0.074","0.065","5.32","4.309","4.004","3.808"
"228","2014-10-09 04:30:00","0.075","0.053","0.074","0.065","5.316","4.311","4.006","3.81"
"229","2014-10-09 05:00:00","0.075","0.053","0.074","0.065","5.32","4.315","4.008","3.814"
"230","2014-10-09 05:30:00","0.075","0.053","0.074","0.065","5.307","4.316","4.003","3.815"
"231","2014-10-09 06:00:00","0.075","0.053","0.074","0.065","5.291","4.318","3.999","3.813"
"232","2014-10-09 06:30:00","0.075","0.053","0.074","0.065","5.274","4.33","3.996","3.806"
"233","2014-10-09 07:00:00","0.075","0.053","0.074","0.065","5.251","4.337","3.993","3.796"
"234","2014-10-09 07:30:00","0.075","0.053","0.074","0.065","5.226","4.338","3.992","3.794"
"235","2014-10-09 08:00:00","0.075","0.053","0.074","0.065","5.201","4.341","3.993","3.797"
"236","2014-10-09 08:30:00","0.075","0.053","0.074","0.065","5.175","4.344","3.995","3.799"
"237","2014-10-09 09:00:00","0.075","0.053","0.074","0.065","5.14","4.346","3.993","3.796"
"238","2014-10-09 09:30:00","0.075","0.053","0.074","0.065","5.109","4.358","3.999","3.796"
"239","2014-10-09 10:00:00","0.075","0.053","0.074","0.065","5.074","4.354","4.003","3.806"
"240","2014-10-09 10:30:00","0.075","0.053","0.074","0.065","5.033","4.362","3.994","3.798"
"241","2014-10-09 11:00:00","0.075","0.053","0.074","0.065","4.998","4.364","3.993","3.795"
"242","2014-10-09 11:30:00","0.075","0.053","0.074","0.065","4.958","4.371","4.003","3.797"
"243","2014-10-09 12:00:00","0.075","0.053","0.074","0.065","4.923","4.373","4.003","3.805"
"244","2014-10-09 12:30:00","0.075","0.053","0.074","0.065","4.88","4.37","4.002","3.798"
"245","2014-10-09 13:00:00","0.075","0.053","0.074","0.065","4.841","4.379","4.009","3.792"
"246","2014-10-09 13:30:00","0.075","0.053","0.074","0.065","4.802","4.378","4.006","3.789"
"247","2014-10-09 14:00:00","0.075","0.053","0.074","0.065","4.77","4.382","4.002","3.793"
"248","2014-10-09 14:30:00","0.075","0.053","0.074","0.065","4.735","4.386","3.997","3.796"
"249","2014-10-09 15:00:00","0.075","0.053","0.074","0.065","4.707","4.387","3.995","3.799"
"250","2014-10-09 15:30:00","0.074","0.053","0.074","0.065","4.687","4.383","3.993","3.796"
"251","2014-10-09 16:00:00","0.074","0.053","0.074","0.065","4.667","4.378","3.989","3.792"
"252","2014-10-09 16:30:00","0.074","0.053","0.074","0.065","4.662","4.379","3.988","3.792"
"253","2014-10-09 17:00:00","0.074","0.053","0.074","0.065","4.664","4.381","3.99","3.794"
"254","2014-10-09 17:30:00","0.075","0.053","0.074","0.065","4.669","4.385","3.994","3.795"
"255","2014-10-09 18:00:00","0.075","0.053","0.074","0.065","4.687","4.387","3.996","3.788"
"256","2014-10-09 18:30:00","0.075","0.053","0.074","0.065","4.704","4.388","3.998","3.781"
"257","2014-10-09 19:00:00","0.075","0.053","0.074","0.065","4.735","4.382","4.002","3.785"
"258","2014-10-09 19:30:00","0.075","0.053","0.074","0.065","4.772","4.38","4.008","3.791"
"259","2014-10-09 20:00:00","0.075","0.053","0.074","0.065","4.807","4.38","4.01","3.786"
"260","2014-10-09 20:30:00","0.075","0.053","0.074","0.065","4.852","4.381","4.016","3.784"
"261","2014-10-09 21:00:00","0.075","0.053","0.074","0.065","4.896","4.37","4.01","3.783"
"262","2014-10-09 21:30:00","0.075","0.053","0.074","0.065","4.94","4.373","4.003","3.785"
"263","2014-10-09 22:00:00","0.075","0.053","0.074","0.065","4.982","4.376","4.006","3.789"
"264","2014-10-09 22:30:00","0.075","0.053","0.074","0.065","5.02","4.376","4.005","3.788"
"265","2014-10-09 23:00:00","0.075","0.053","0.074","0.065","5.058","4.374","4.006","3.788"
"266","2014-10-09 23:30:00","0.075","0.053","0.074","0.065","5.088","4.368","4.008","3.783"
"267","2014-10-10 00:00:00","0.075","0.053","0.074","0.065","5.121","4.371","4.013","3.775"
"268","2014-10-10 00:30:00","0.075","0.053","0.074","0.065","5.15","4.364","4.01","3.774"
"269","2014-10-10 01:00:00","0.075","0.053","0.074","0.065","5.169","4.361","4.007","3.774"
"270","2014-10-10 01:30:00","0.075","0.053","0.074","0.065","5.19","4.361","4.006","3.774"
"271","2014-10-10 02:00:00","0.075","0.053","0.074","0.065","5.208","4.361","4.005","3.774"
"272","2014-10-10 02:30:00","0.075","0.053","0.074","0.065","5.213","4.361","4.006","3.774"
"273","2014-10-10 03:00:00","0.075","0.053","0.074","0.065","5.229","4.361","4.005","3.774"
"274","2014-10-10 03:30:00","0.075","0.053","0.074","0.065","5.235","4.364","4.006","3.774"
"275","2014-10-10 04:00:00","0.075","0.053","0.074","0.065","5.235","4.369","4.004","3.774"
"276","2014-10-10 04:30:00","0.075","0.053","0.074","0.065","5.235","4.372","4.004","3.774"
"277","2014-10-10 05:00:00","0.075","0.053","0.074","0.065","5.233","4.372","4.002","3.774"
"278","2014-10-10 05:30:00","0.075","0.053","0.074","0.065","5.217","4.372","4.001","3.774"
"279","2014-10-10 06:00:00","0.075","0.053","0.074","0.065","5.213","4.373","3.997","3.774"
"280","2014-10-10 06:30:00","0.075","0.053","0.074","0.065","5.204","4.379","3.994","3.774"
"281","2014-10-10 07:00:00","0.075","0.053","0.074","0.065","5.192","4.383","3.992","3.774"
